"Date","Treatment","Period","Subject","Group","Profit","TotalProfit","Participate","role","subrole","proposer","punisher","proposal","winning_allocation","winning_allocation_real","a1choice","a2choice","a3choice","a1choice_real","a2choice_real","a3choice_real","bchoice1","bchoice2","bchoice3","bchoice_real[1]","bchoice_real[2]","bchoice_real[3]","allocationA","allocationB","ug_self","ug_other","ug_accept[1]","ug_accept[2]","ug_accept[3]","ug_accept[4]","ug_accept[5]","ug_accept[6]","guess","guessBrackets[1]","guessBrackets[2]","guessBrackets[3]","guessBrackets[4]","guessBrackets[5]","brackets[1]","brackets[2]","brackets[3]","brackets[4]","brackets[5]","prog_rand","prog_randpunisher","prog_rand2","prog_rand3","prog_rank","prog_rank2","ugRole","ugGroup","role_rank","proposal_submitted","current_voter","a1choice_p","a2choice_p","a3choice_p","payment_period","stage1profit","profit_stage1role","profit_stage1subrole","profit_stage1proposer","profit_stage1proposal","profit_stage1punisher","profit_stage1a1","profit_stage1a2","profit_stage1a3","profit_stage1b1","profit_stage1b2","profit_stage1b3","profit_winningAllocation","ispaymentround","stage2bProfit","stage2aProfit","stage3Profit","stage4Profit","gamble[1]","gamble[2]","gamble[3]","gamble[4]","gamble[5]","risk_choice","risk_location","circle_random","perturbation_multiplier","perturb[1]","perturb[2]","perturb[3]","perturb[4]","show_results","winner","show_error","click_x","click_y","TimeOKInstructionsIOK","q1","q2","q3","q4","q5","q6","q7","q1a","q2a","q3a","q4a","q5a","q6a","q7a","q1c","q2c","q3c","q4c","q5c","q6c","q7c","allright","show_info","interval","TimeSubmitQuiz1OK","TimeContinueQuiz1OK","TimeTryAgainQuiz1OK","TimeSubmitQuiz2OK","TimeContinueQuiz2OK","TimeTryAgainQuiz2OK","TimeSubmitQuiz3OK","TimeContinueQuiz3OK","TimeTryAgainQuiz3OK","TimeSubmitQuiz4OK","TimeContinueQuiz4OK","TimeTryAgainQuiz4OK","LeaveStage","TimeSubmitADecisionOK","TimeVoteADecisionOK","showWin","bsdone","show_errors","TimeSubmitBDecisionOK","TimeOKBDecisionOK","groupBeautyContest","TimeContinueBCGame1OK","sumGuessPercentage","true","false","displayContinueButton","TimeSubmitBCGame2OK","TimeContinueBCGame2OK","distance","BC_winner","diffBrackets","TimeOKUGGame1OK","TimeOKUGGame2OK","TimeOKEGTaskOK","prog_ug_t1","prog_ug_t2","prog_ug_accepted","TimeOKFinalResultsOK"
"141023_1115",1,3,4,1,0,0,0,1,3,2,2,2,1,1,1,1,2,1,1,3,3,3,0,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.626245227933976,2,0.0849924218305351,0.513018383417753,5,1,2,1,3,1,4,-1,-1,-1,2,3,1,3,3,3,1,2,2,3,0,0,0,2,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,16,0,1,NA,0,1,0,NA,NA,NA,0.500020608091271,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,5,2,0,0,0,0,2,2,2,2,2,3,1,2,2,1,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.78899200856173,2,0.590339103522868,0.91435193778684,8,7,2,4,5,1,4,-1,2,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,20,1,2,0,0,0,1,NA,0,1,0,NA,NA,NA,0.500077017820802,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,6,2,0,0,0,1,2,2,2,2,2,3,1,2,2,1,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.916592730636053,1,0.229760834122897,0.0647338396239718,11,3,2,2,5,1,4,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,25,0,1,NA,0,1,0,NA,NA,NA,0.500040064497264,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,7,2,0,0,0,0,1,2,2,2,2,3,1,2,2,1,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.77882763593403,1,0.160579423494907,0.860618593571996,7,2,1,1,4,1,4,1,-1,-1,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,1,2,0,0,0,1,NA,0,1,0,NA,NA,NA,0.500009332238561,1,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,8,2,0,0,0,1,3,2,2,2,2,3,1,2,2,1,3,3,5,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.943646136645063,1,0.537368826818359,0.81800903557707,12,6,1,3,6,1,4,-1,-1,-1,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,-12,-5,1,NA,0,1,0,NA,NA,NA,0.500053216514016,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,9,1,0,0,0,1,1,2,2,2,1,1,1,1,2,1,1,3,4,3,0,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0774849234509677,2,0.694112194093928,0.385142202202763,1,10,1,5,1,1,4,-1,-1,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,-16,0,1,NA,0,1,0,NA,NA,NA,0.500012284513056,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,10,1,0,0,0,1,2,2,2,2,1,1,1,1,2,1,1,3,0,0,0,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.077543005849022,3,0.361293374263352,0.466507491407221,2,4,1,2,2,1,4,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,25,0,1,NA,0,1,0,NA,NA,NA,0.500009951069211,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,11,1,0,0,0,0,2,2,2,2,1,1,1,1,2,1,1,3,-1,-1,-1,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.289108440414587,2,0.5903758027546,0.426136981894326,4,8,1,4,2,1,4,-1,1,-1,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,18,1,1,2,0,0,0,1,NA,0,1,0,NA,NA,NA,0.500064451826999,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,3,12,1,0,0,0,0,3,2,2,2,1,1,1,1,2,1,1,3,-1,-1,-1,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.695616693094194,1,0.77929649258931,0.302771961457455,6,12,1,6,3,1,4,-1,-1,2,1,5,0,1,3,3,3,2,3,3,0,0,0,3,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,-3,1,2,0,0,0,1,NA,0,1,0,NA,NA,NA,0.500068475609072,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,1,1,0,0,0,0,3,3,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.597507179061653,2,0.493499476692406,0.15975579300884,7,4,1,2,3,1,4,-1,-1,1,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,20,3,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500036008462559,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,2,1,0,0,0,1,1,3,2,1,1,1,1,1,1,1,1,1,2,2,3,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.202913148888812,2,0.560057142544564,0.747167520572975,1,5,2,3,1,1,4,-1,-1,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,15,NA,1,NA,0,1,0,NA,NA,NA,0.500057703509069,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,3,2,0,0,0,0,2,1,3,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.722414841746173,1,0.418563751233073,0.050098585919523,11,3,2,2,5,1,4,-1,2,-1,28,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,22,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500069885610216,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,4,2,0,0,0,1,3,1,3,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.688356215454804,1,0.79450432015327,0.829312908849359,10,9,2,5,6,1,4,-1,-1,-1,2,3,1,3,3,3,1,2,2,3,0,0,0,2,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500071023786008,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,5,2,0,0,0,0,1,1,3,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.65810939094895,3,0.833251080398099,0.504608575955317,9,10,1,5,4,1,4,2,-1,-1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,29,25,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500069094576253,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,6,1,0,0,0,1,2,3,2,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.262059031176408,2,0.659600467728265,0.956336081007652,2,7,2,4,2,1,4,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500072543086425,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,7,1,0,0,0,0,1,3,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.476202231122275,1,0.756077143250069,0.11291873879401,5,8,1,4,1,1,4,1,-1,-1,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500038856493933,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,8,2,0,0,0,1,2,1,3,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.610935251047339,1,0.942302364363476,0.502788129031094,8,12,1,6,5,1,4,-1,-1,-1,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500001768196328,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,9,1,0,0,0,1,3,3,2,1,1,1,1,1,1,1,1,1,2,3,2,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.362058077176128,2,0.131436312166712,0.810620177449016,3,1,2,1,3,1,4,-1,-1,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,11,NA,1,NA,0,1,0,NA,NA,NA,0.500074276259204,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,10,2,0,0,0,1,1,1,3,2,2,3,2,2,2,3,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.375052335846728,3,0.610320675936677,0.322466722839729,4,6,1,3,4,1,4,-1,-1,-1,5,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500001052104589,1,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,11,2,0,0,0,0,3,1,3,2,2,3,2,2,2,3,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.857090667289258,1,0.924140550160846,0.00693354942227413,12,11,2,6,6,1,4,-1,-1,2,20,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,12,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500005776657772,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,4,12,1,0,0,0,0,2,3,2,1,1,1,1,1,1,1,1,1,-1,-1,-1,0,0,0,9,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.588687897002645,1,0.323716240620109,0.0141368424585726,6,2,1,1,2,1,4,-1,1,-1,1,5,0,1,3,3,3,2,3,3,0,0,0,3,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,14,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500016247457832,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,1,2,0,0,0,0,1,3,2,2,2,3,1,2,2,1,3,3,-1,-1,-1,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.425204854656572,3,0.448440816462245,0.228769211670742,6,7,2,4,4,1,4,1,-1,-1,21,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500095771098321,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,2,2,0,0,0,1,2,3,2,2,2,3,1,2,2,1,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.698210767329769,1,0.94480228095539,0.133170012446665,10,12,1,6,5,1,4,-1,-1,-1,19,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,26,NA,1,NA,0,1,0,NA,NA,NA,0.500023189456539,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,3,1,0,0,0,0,2,2,1,3,1,2,1,2,1,2,3,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0935590761218029,3,0.597911201230209,0.195123962683195,2,8,1,4,2,1,4,-1,2,-1,28,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,27,20,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500082180707893,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,4,1,0,0,0,1,3,2,1,3,1,2,1,2,1,2,3,2,0,0,0,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.610884344024064,2,0.355957460289801,0.568641805820466,8,4,1,2,3,1,4,-1,-1,-1,2,3,1,3,3,3,1,2,2,3,0,0,0,2,0,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,23,NA,1,NA,0,1,0,NA,NA,NA,0.500017117259566,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,5,1,0,0,0,0,3,2,1,3,1,2,1,2,1,2,3,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.162830424570865,2,0.755069461537092,0.275837856938987,4,11,2,6,3,1,4,-1,-1,1,9,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,5,1,-1,5,4,2,3,1,-1,-1,3,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,17,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500015998591257,1,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,6,2,0,0,0,1,3,3,2,2,2,3,1,2,2,1,3,3,0,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.905061108947294,2,0.426666835055997,0.248494843602411,12,6,1,3,6,1,4,-1,-1,-1,5,5,1,3,3,2,2,1,3,3,0,0,0,3,1,0,0,1,-1,2,1,5,4,3,-1,-1,1,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,27,NA,1,NA,0,1,0,NA,NA,NA,0.500093805794601,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,7,1,0,0,0,0,1,2,1,3,1,2,1,2,1,2,3,2,-1,-1,-1,0,0,0,7,3,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.0502925766866154,2,0.666870680016871,0.679494796171549,1,9,2,5,1,1,4,1,-1,-1,13,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,3,5,4,1,2,-1,-1,0,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,23,1,2,0,0,NA,1,NA,0,1,0,NA,NA,NA,0.500084753503224,0,105,NA,NA,NA,-1,-1,-1,NA
"141023_1115",1,5,8,2,0,0,0,1,1,3,2,2,2,3,1,2,2,1,3,3,5,0,0,0,0,0,5,5,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,100,0,0,0,0,0.624471692193519,2,0.251896499773439,0.714878188313394,9,2,1,1,4,1,4,-1,-1,-1,14,0,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,-1,0,0,0,1,-1,4,3,1,2,5,-1,-1,2,0,0,0,0,0,0,-1,0,-1,-1,NA,-1,-1,-1,-1,-1,-1,-1,1,1,1,1,0,1,-1,-1,-1,-1,-1,-1,-1,-1,-1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,1,2,0,24,NA,1,NA,0,1,0,NA,NA,NA,0.500045597096926,0,105,NA,NA,NA,-1,-1,-1,NA
